id,track_name,artist_names,cluster,playlist_name
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,0,"Dark, Intense Vibe"
1l9G7M8gNyQsgOGWZGoQsT,Look What I Found,Lady Gaga,0,"Dark, Intense Vibe"
1lO9CZo6eDrOy0S7khgryG,No Regrets (feat. Don Toliver),"Eminem, Don Toliver",0,"Dark, Intense Vibe"
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,0,"Dark, Intense Vibe"
1le5DusoKra9I92ExgBWYK,Beautiful,Bazzi,0,"Dark, Intense Vibe"
1lntL1cI2UIWlxjL5QiN8g,The Other,Lauv,0,"Dark, Intense Vibe"
1m6lqaLvUTxPjOo98fJH8U,Don't Come Out The House (with 21 Savage),"Metro Boomin, 21 Savage",0,"Dark, Intense Vibe"
1mF6sMUsRU9MisrdB9qWvg,Mejor,"Dalex, Sech",0,"Dark, Intense Vibe"
1mFpMoeZfkIqtqW2AfQ8ba,THE GIRLS - BLACKPINK THE GAME OST,BLACKPINK,0,"Dark, Intense Vibe"
1mH6tZC6iXIHPI6EixCwxw,I Wish It Could Be Christmas Everyday,Wizzard,0,"Dark, Intense Vibe"
1mSviQV9iQnGSRyvTIuxAj,Problemón,"Alvaro Diaz, Rauw Alejandro",0,"Dark, Intense Vibe"
1mauYRwbpoGQX6itP2FAJC,Fan de Tus Fotos,"Nicky Jam, Romeo Santos",0,"Dark, Intense Vibe"
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,0,"Dark, Intense Vibe"
1mmAqhLcvPrknbslMiDlyU,Particular Taste,Shawn Mendes,0,"Dark, Intense Vibe"
1nX9KhK3Fff27SnrIor2Yb,4 AM,"2 Chainz, Travis Scott",0,"Dark, Intense Vibe"
1nahzW3kfMuwReTka28tH5,Hold On,Justin Bieber,0,"Dark, Intense Vibe"
1nfyE13arjOuO54HH0zmqj,Esperándote,Manuel Turizo,0,"Dark, Intense Vibe"
1oJ8EDr2pv94IvSd6ZmDgo,MAMA (feat. Nicki Minaj & Kanye West),"6ix9ine, Kanye West, Nicki Minaj",0,"Dark, Intense Vibe"
1oUudyBYVGMIC8JXeIsFzq,CLOSE (feat. Travis Scott) - From SR3MM,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Travis Scott",0,"Dark, Intense Vibe"
1p1SbqeipOd4ezKUpxqaz6,"Baby, You Make Me Crazy",Sam Smith,0,"Dark, Intense Vibe"
1pGAvZo2axYXAXYiSeYEqY,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator, Frank Ocean, Steve Lacy",0,"Dark, Intense Vibe"
1pJQAHpD51J7GYaFrrFO9S,Don't Say,"The Chainsmokers, Emily Warren",0,"Dark, Intense Vibe"
1pZdegOXTZ2ftINo3oUuRZ,Bedroom Floor,Liam Payne,0,"Dark, Intense Vibe"
1pacwLXyRO47ka0v6LTIiY,Raindrops (Insane) [with Travis Scott],"Metro Boomin, Travis Scott",0,"Dark, Intense Vibe"
1pbbsI2KGPOMu0HmuGccBu,WILSHIRE,"Tyler, The Creator",0,"Dark, Intense Vibe"
1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,Future,0,"Dark, Intense Vibe"
1r0faljjM2b876iNoaDUh5,Sacrifices,"Big Sean, Migos",0,"Dark, Intense Vibe"
1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,The Kid LAROI,0,"Dark, Intense Vibe"
1rCcsYnmqbMYdkG7kS9GC5,Speechless (feat. Erika Sirola),"Robin Schulz, Erika Sirola",0,"Dark, Intense Vibe"
1rDQ4oMwGJI7B4tovsBOxc,First Class,Jack Harlow,0,"Dark, Intense Vibe"
1rX5L6pyl3rVWb55D8Cprr,Gold Roses (feat. Drake),"Rick Ross, Drake",0,"Dark, Intense Vibe"
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),"Camila Cabello, Young Thug",0,"Dark, Intense Vibe"
1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,The Weeknd,0,"Dark, Intense Vibe"
1sTUEdVO85YU8Ymk2jeAls,Oh Lord,MiC LOWRY,0,"Dark, Intense Vibe"
1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,0,"Dark, Intense Vibe"
1sYSP7gKa5kdKIfhANfori,Lights Down Low,MAX,0,"Dark, Intense Vibe"
1sbEeUY8KsdvgiQi26JBFz,POPSTAR (feat. Drake),"DJ Khaled, Drake",0,"Dark, Intense Vibe"
1sgDyuLooyvEML4oHspNza,Lose Somebody,"Kygo, OneRepublic",0,"Dark, Intense Vibe"
1snWlbcbgQpJfknoI30DWG,Darkside,"Alan Walker, Au/Ra, Tomine Harket",0,"Dark, Intense Vibe"
1tC5WMSlsGDFfqnrquB1ty,"SPIRIT - From Disney's ""The Lion King""",Beyoncé,0,"Dark, Intense Vibe"
1tp1xMJ1uaOktksskS0Fzs,Curve (feat. The Weeknd),"Gucci Mane, The Weeknd",0,"Dark, Intense Vibe"
1u0MOgWF1bbylVxpJG2ZjB,Owe Me,Big Sean,0,"Dark, Intense Vibe"
1uA914Md6wsy9NDryyBypH,Man Of The Year,Juice WRLD,0,"Dark, Intense Vibe"
1uJ7IQJdeAvmUDpIyZb0be,Berlin lebt,Capital Bra,0,"Dark, Intense Vibe"
1uL78kFWxhz3umTMWJu8n5,Sauce It Up,Lil Uzi Vert,0,"Dark, Intense Vibe"
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",0,"Dark, Intense Vibe"
1uoL9GX45dTnmrWQ7Ii1Ft,Not Afraid Anymore,Halsey,0,"Dark, Intense Vibe"
1uru26I2JKd2mQZt0MDCUe,Empty Space,James Arthur,0,"Dark, Intense Vibe"
1usK5eLBzpQTMwDt8SR2dr,Snake Skin,Trippie Redd,0,"Dark, Intense Vibe"
1v1IXPXl73Z7zy6f5tUa9n,Emotionless,Drake,0,"Dark, Intense Vibe"
1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,Eminem,0,"Dark, Intense Vibe"
1vVNlXi8gf8tZ7OhnEs4VE,A Lie,"French Montana, The Weeknd, Max B",0,"Dark, Intense Vibe"
1vYh9x8UmFTLbXiizk9Qc5,I Believe,Jonas Brothers,0,"Dark, Intense Vibe"
1vi9adPJiD4d22ybGp25hy,Cops Shot The Kid,"Nas, Kanye West",0,"Dark, Intense Vibe"
1vvcEHQdaUTvWt0EIUYcFK,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)","Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long, Fast & Furious: The Fast Saga",0,"Dark, Intense Vibe"
1wC93sZRGcTgKLN2UWRSwW,Perfect Places,Lorde,0,"Dark, Intense Vibe"
1wGnp7ejkCuXRsehXx0PNP,RIP Luv,"21 Savage, Metro Boomin",0,"Dark, Intense Vibe"
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),"A Boogie Wit da Hoodie, 6ix9ine",0,"Dark, Intense Vibe"
1whfVLMKWqAX3uk97VXsNN,west side,Ariana Grande,0,"Dark, Intense Vibe"
1wsf1YFQSYND45y0GzJmf7,Yes Indeed,"Lil Baby, Drake",0,"Dark, Intense Vibe"
1x3Qb8np6S1UvpSLthwEJN,MI FAI IMPAZZIRE,"BLANCO, Sfera Ebbasta",0,"Dark, Intense Vibe"
1x4MJYA9mJRph3fygU51K4,Next,"Ufo361, RIN",0,"Dark, Intense Vibe"
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",0,"Dark, Intense Vibe"
1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,Travis Scott,0,"Dark, Intense Vibe"
1xbtojAZsQjOgiGdGX6ChU,Ransom,Lil Tecca,0,"Dark, Intense Vibe"
1xcOYJxDa5pObgxY1r0I9c,I'm Sorry,Lil Uzi Vert,0,"Dark, Intense Vibe"
1xemKSmCnH59ze3KX5wwgH,Demons,Doja Cat,0,"Dark, Intense Vibe"
1xs8bOvm3IzEYmcLJVOc34,Rush,Ayra Starr,0,"Dark, Intense Vibe"
1xy4apMFecGGkgBeaHFZ2M,Chasing Fire,Lauv,0,"Dark, Intense Vibe"
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,0,"Dark, Intense Vibe"
1xzUQMiCoY5pdego0pHMeV,She Knows This,Kid Cudi,0,"Dark, Intense Vibe"
1xznGGDReH1oQq0xzbwXa3,One Dance,"Drake, Wizkid, Kyla",0,"Dark, Intense Vibe"
1yFiaFeSLpw4nDYTeErRZ6,Leave Out All The Rest,Linkin Park,0,"Dark, Intense Vibe"
1yHdZ9S6rBlNPH3LDNMy2P,Life's A Mess (feat. Halsey),"Juice WRLD, Halsey",0,"Dark, Intense Vibe"
1yYBOIXO2H9LDqEPui42GM,BaeBae,Samra,0,"Dark, Intense Vibe"
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",0,"Dark, Intense Vibe"
1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,Travis Scott,0,"Dark, Intense Vibe"
1z9kQ14XBSN0r2v6fx4IdG,Diamonds,Rihanna,0,"Dark, Intense Vibe"
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,0,"Dark, Intense Vibe"
1zU8j1x3yi9xalMF96pzKp,Dear John (Taylor's Version),Taylor Swift,0,"Dark, Intense Vibe"
1zi7xx7UVEFkmKfv06H8x0,One Dance,"Drake, Wizkid, Kyla",0,"Dark, Intense Vibe"
1zmgEIHE0eXH0IhBGuoTkP,Run,Joji,0,"Dark, Intense Vibe"
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,"Ozuna, Feid",0,"Dark, Intense Vibe"
204U3zjm9kkzX25Pr4Rdld,Kelly Price (feat. Travis Scott),"Migos, Travis Scott",0,"Dark, Intense Vibe"
2093eVNfimjmNjU1gk1ES7,Unsainted,Slipknot,0,"Dark, Intense Vibe"
20H2Hd5AkUcRjB4yL3UQtJ,Down (feat. Gucci Mane),"Fifth Harmony, Gucci Mane",0,"Dark, Intense Vibe"
20JtELGPfOAMq7FpUt8eSM,Yellow Hearts,Ant Saunders,0,"Dark, Intense Vibe"
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,HVME,0,"Dark, Intense Vibe"
20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Billie Eilish,0,"Dark, Intense Vibe"
210JJAa9nJOgNa0YNrsT5g,GODS,"League of Legends, NewJeans",0,"Dark, Intense Vibe"
214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,Taylor Swift,0,"Dark, Intense Vibe"
21UkXrc9kD48rNpTMI2ecz,NEVER LEFT,Lil Tecca,0,"Dark, Intense Vibe"
21YnmkSDhUkmkkni22Svc4,In My Blood,Shawn Mendes,0,"Dark, Intense Vibe"
21afd9hCjpQ6lE5DPbcPHP,Blast Off,"Bruno Mars, Anderson .Paak, Silk Sonic",0,"Dark, Intense Vibe"
21szgNA72iLwvBxHQLgwBh,die first,Nessa Barrett,0,"Dark, Intense Vibe"
21yRtB6B8EMounImAfHRCP,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator, A$AP Rocky",0,"Dark, Intense Vibe"
221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),"Metro Boomin, Don Toliver",0,"Dark, Intense Vibe"
22An65gG31JLf9n18qjdhZ,BAD!,XXXTENTACION,0,"Dark, Intense Vibe"
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,Lil Mosey,0,"Dark, Intense Vibe"
22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),Taylor Swift,0,"Dark, Intense Vibe"
22eADXu8DfOAUEDw4vU8qy,Ahora Dice,"Chris Jedi, J Balvin, Ozuna, Arcángel",0,"Dark, Intense Vibe"
22fRl49GSpRdu3J2EPj1i6,Benz Truck (гелик),Lil Peep,0,"Dark, Intense Vibe"
22ryCgQttpV7oCrn7llGRu,Magic Shop,BTS,0,"Dark, Intense Vibe"
239yM7BAQ2CkNc61ogPGXo,Shot in the Dark,John Mayer,0,"Dark, Intense Vibe"
23Lyy7ZXRvzfgH4JtDkKrX,No Se Va - EN VIVO,Grupo Frontera,0,"Dark, Intense Vibe"
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,0,"Dark, Intense Vibe"
23OYT3SFtoJqhiAUqktbc1,No Return (with The Kid LAROI & Lil Durk),"Polo G, The Kid LAROI, Lil Durk",0,"Dark, Intense Vibe"
23XjN1s3DZC8Q9ZwuorYY4,TE DESEO LO MEJOR,Bad Bunny,0,"Dark, Intense Vibe"
249gnXrbfmV8NG6jTEMSwD,Life Goes On,BTS,0,"Dark, Intense Vibe"
24IgCW19L8lXKyFZwzFtD3,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",0,"Dark, Intense Vibe"
24bnCCysWnbNRNUT4LpHcP,Everything We Need,"Kanye West, Ty Dolla $ign, Ant Clemons",0,"Dark, Intense Vibe"
25GyyK9CyZRiDCsPY51fIT,Not In The Mood (feat. Fivio Foreign & Kay Flock),"Lil Tjay, Fivio Foreign, Kay Flock",0,"Dark, Intense Vibe"
25khomWgBVamSdKw7hzm3l,The Hills,The Weeknd,0,"Dark, Intense Vibe"
25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),"Young Thug, Future",0,"Dark, Intense Vibe"
25qk9xa71F1POdI4vj7rbi,Black Hearted,Polo G,0,"Dark, Intense Vibe"
25r6MZ4Gtd76l43qnZI1DG,Flocky Flocky (feat. Travis Scott),"Don Toliver, Travis Scott",0,"Dark, Intense Vibe"
25zlnOAzbVoOzIeXSvQFf1,Got It On Me,Pop Smoke,0,"Dark, Intense Vibe"
267NGliXM8YLVZiKAD9Otm,De Museo,Bad Bunny,0,"Dark, Intense Vibe"
26AuyrZGzWWiYZPSd3XBIg,Bloodstream,The Chainsmokers,0,"Dark, Intense Vibe"
26LC5kDFE0vWJzVyaENajX,Holy Smokes (feat. Lil Uzi Vert),"Trippie Redd, Lil Uzi Vert",0,"Dark, Intense Vibe"
26gceVsA1ybT8qsX3aYLEn,Thunder,Imagine Dragons,0,"Dark, Intense Vibe"
26hOm7dTtBi0TdpDGl141t,Die For You,Joji,0,"Dark, Intense Vibe"
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,5 Seconds of Summer,0,"Dark, Intense Vibe"
27356GVuMPFWiJSZCragoM,make up,Ariana Grande,0,"Dark, Intense Vibe"
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,The Kid LAROI,0,"Dark, Intense Vibe"
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",0,"Dark, Intense Vibe"
27UcQ6dAvQrgH9C880rCM3,Love You Different (feat. BEAM),"Justin Bieber, BEAM",0,"Dark, Intense Vibe"
27oFpFktCq9JIXjJQRuv7a,GOTTI,6ix9ine,0,"Dark, Intense Vibe"
27oVCAziETRbNuo5A8LNpg,"Solo Dolo, Pt. III",Kid Cudi,0,"Dark, Intense Vibe"
27qRmG3zOWPvMYUkpPdQ1g,Gan-Ga - Remix,"Bryant Myers, Anuel AA",0,"Dark, Intense Vibe"
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson, Miley Cyrus",0,"Dark, Intense Vibe"
27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,Miley Cyrus,0,"Dark, Intense Vibe"
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,0,"Dark, Intense Vibe"
28GCbKgjlVD9eDmasGbe0T,Me Fui de Vacaciones,Bad Bunny,0,"Dark, Intense Vibe"
28irpKCCK9nn9DZSik2zEx,Glow,"Drake, Kanye West",0,"Dark, Intense Vibe"
28n8z9IQKyjMPxmvYMBqZa,The Kind of Love We Make,Luke Combs,0,"Dark, Intense Vibe"
28xX6K8LnkZve4RiuEB3iK,Sweet Melody,Little Mix,0,"Dark, Intense Vibe"
295SxdR1DqunCNwd0U767w,Blanka,PNL,0,"Dark, Intense Vibe"
296nXCOv97WJNRWzIBQnoj,FEARLESS,LE SSERAFIM,0,"Dark, Intense Vibe"
29YW2xXlo6Pc6M0SBTCXYN,More M’s,"Drake, 21 Savage",0,"Dark, Intense Vibe"
29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,Juice WRLD,0,"Dark, Intense Vibe"
29uWfSrklmIxzRIqFFK9jj,Self,Khalid,0,"Dark, Intense Vibe"
2A0G0bPmlkUXUbvWqrAXzg,Not Finished,Lil Baby,0,"Dark, Intense Vibe"
2AAyBZmMVZSZfgzXRYJOWQ,emo girl (feat. WILLOW),"mgk, WILLOW",0,"Dark, Intense Vibe"
2AHnmlkyZbnxqSA66B7jK3,Don't Shut Me Down,ABBA,0,"Dark, Intense Vibe"
2ANLarE8yHVsLWW21nj79M,You Was Right,Lil Uzi Vert,0,"Dark, Intense Vibe"
2Ab1wPTEqulaCGoBak1gUo,Ao Vivo E A Cores,"Matheus & Kauan, Anitta",0,"Dark, Intense Vibe"
2AceGjiX9isUbXmMZa0Dl1,Floating Through Space,"Sia, David Guetta",0,"Dark, Intense Vibe"
2AuWgceaQyfMoI3EGavwGb,No Me Ame,"Rvssian, Anuel AA, Juice WRLD",0,"Dark, Intense Vibe"
2B1fuWoWaYnCXbjYp1gXg5,Boomerang,Imagine Dragons,0,"Dark, Intense Vibe"
2B94bbI1a4LyBpK1439oP7,Cuerpo en Venta,"Noriel, Myke Towers, Rauw Alejandro, Almighty",0,"Dark, Intense Vibe"
2B9wgj9XzbJZLty03PRbVo,Bezerk (feat. A$AP Ferg),"Big Sean, Hit-Boy, A$AP Ferg",0,"Dark, Intense Vibe"
2BITQ360Knh6qNAOqR7Dyq,Miss The Rage,"Trippie Redd, Playboi Carti",0,"Dark, Intense Vibe"
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),"Playboi Carti, Lil Uzi Vert",0,"Dark, Intense Vibe"
2BJWxD8xKrDv8vneTvTIm9,Beat the Odds,Lil Tjay,0,"Dark, Intense Vibe"
2BM7nF0pMIpLQOT04o691Z,Hurts 2B Human (feat. Khalid),"P!nk, Khalid",0,"Dark, Intense Vibe"
2BNkTvg1kHAAfGvqh56x5a,Getting Over You,Lauv,0,"Dark, Intense Vibe"
2BSbCCbaSCzkOEZa6N5901,Flaws And Sins,Juice WRLD,0,"Dark, Intense Vibe"
2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,Avicii,0,"Dark, Intense Vibe"
2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat",0,"Dark, Intense Vibe"
2ByBBvpR9b7IynvRmnG7kG,Clean (Taylor's Version),Taylor Swift,0,"Dark, Intense Vibe"
2C0KFbb4v9CNWR5c9jWcKC,Andromeda (feat. DRAM),"Gorillaz, DRAM",0,"Dark, Intense Vibe"
2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey),"Post Malone, Halsey, Future",0,"Dark, Intense Vibe"
2CIYemjFXdmCWpJnfbtrD6,New Normal,Khalid,0,"Dark, Intense Vibe"
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),"Mike Perry, shy martin",0,"Dark, Intense Vibe"
2CTN6UuO2dNEVZXR0DJVk2,Only Want You,Rita Ora,0,"Dark, Intense Vibe"
2CdTLdDjwZdVcm0bresVWx,Otra Noche Sin Ti,"J Balvin, Khalid",0,"Dark, Intense Vibe"
2Ce5IyMlVRVvN997ZJjJJA,Selfish (feat. Rihanna),"Future, Rihanna",0,"Dark, Intense Vibe"
2CvOqDpQIMw69cCzWqr5yr,Halo,Beyoncé,0,"Dark, Intense Vibe"
2D2w9943rsnJOGCrI4aMQp,My Choppa Hate Niggas,"21 Savage, Metro Boomin",0,"Dark, Intense Vibe"
2D4dV2KXDTszzJ3p3cFqhA,Less Than Zero,The Weeknd,0,"Dark, Intense Vibe"
2DGa7iaidT5s0qnINlwMjJ,The Spectre,Alan Walker,0,"Dark, Intense Vibe"
2DQNYMRjisN3KAPj1bEwOI,Lemonade (feat. NAV),"Internet Money, Gunna, Don Toliver, NAV",0,"Dark, Intense Vibe"
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,0,"Dark, Intense Vibe"
2DlIwu1iDTILEMXA7MUotn,Beautiful Trauma,P!nk,0,"Dark, Intense Vibe"
2DnH4XlEkghUdE8ymdVom5,Open Letter,Lil Wayne,0,"Dark, Intense Vibe"
2E124GmJRnBJuXbTb4cPUB,FEFE (feat. Nicki Minaj & Murda Beatz),"6ix9ine, Nicki Minaj, Murda Beatz",0,"Dark, Intense Vibe"
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,0,"Dark, Intense Vibe"
2EhJijFUs0WUmNClDBpYJq,Make It Back,Juice WRLD,0,"Dark, Intense Vibe"
2FUNBaa5DwItJtYEBgAblU,monster,21 Savage,0,"Dark, Intense Vibe"
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,0,"Dark, Intense Vibe"
2FeBslNBMdR9V58uv6hd2t,N95,Kendrick Lamar,0,"Dark, Intense Vibe"
2FiSTH0GYpIioUgjfzMIja,Stay (feat. Maty Noyes),"Kygo, Maty Noyes",0,"Dark, Intense Vibe"
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",0,"Dark, Intense Vibe"
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,0,"Dark, Intense Vibe"
2GAhgAjOhEmItWLfgisyOn,Low,SZA,0,"Dark, Intense Vibe"
2GGMabyHXnJmjY6CXhhB2e,Money,Cardi B,0,"Dark, Intense Vibe"
2GPTiPR5db727wu1tFvFt4,New Again,Kanye West,0,"Dark, Intense Vibe"
2Ghp894n1laIf2w98VeAOJ,How Do I Make You Love Me?,The Weeknd,0,"Dark, Intense Vibe"
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,0,"Dark, Intense Vibe"
2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),"Offset, Travis Scott",0,"Dark, Intense Vibe"
2Grb4G6t9VIqo6moKUloom,Don't Come Out The House (with 21 Savage),"Metro Boomin, 21 Savage",0,"Dark, Intense Vibe"
2H7jZg2HliuQhZjfBblLrZ,Sommergewitter,Pashanim,0,"Dark, Intense Vibe"
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,"Kendrick Lamar, Jay Rock",0,"Dark, Intense Vibe"
2Hc1LaV6bzFil3dE71eORA,Aye (feat. Travis Scott),"Lil Uzi Vert, Travis Scott",0,"Dark, Intense Vibe"
2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",0,"Dark, Intense Vibe"
2I3dW2dCBZAJGj5X21E53k,Kids See Ghosts,"KIDS SEE GHOSTS, Yasiin Bey",0,"Dark, Intense Vibe"
2ICse7t8MB60EFk6o9aUyw,Who's Laughing Now,Ava Max,0,"Dark, Intense Vibe"
2IDf0IZ9dfw0uDYV2n1bJc,DEJA VU,"Luan Santana, Ana Castela",0,"Dark, Intense Vibe"
2IKZkwHI5zsZf70STuhvOX,Sick Boy,The Chainsmokers,0,"Dark, Intense Vibe"
2IePEfMAtqWS6rLXXFZIgI,His & Hers (feat. Don Toliver & Lil Uzi Vert),"Internet Money, Gunna, Don Toliver, Lil Uzi Vert",0,"Dark, Intense Vibe"
2Imq77E6CEJR5TPUxlJvTY,All The Stars (with SZA),"Kendrick Lamar, SZA",0,"Dark, Intense Vibe"
2IoZOYOZDrWCOLoZoYedxQ,One Call,Gunna,0,"Dark, Intense Vibe"
2J0NXdHr6MYvKDSxB7k3V2,A Thousand Bad Times,Post Malone,0,"Dark, Intense Vibe"
2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),"Steve Aoki, BTS",0,"Dark, Intense Vibe"
2J2Z1SkXYghSajLibnQHOa,Unstoppable,Sia,0,"Dark, Intense Vibe"
2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,0,"Dark, Intense Vibe"
2JfXj2TERIkHwJpnG9f8uX,Sick Boy,The Chainsmokers,0,"Dark, Intense Vibe"
2Jh3UqxnHJMyzMzku4uOtE,Feeling,Juice WRLD,0,"Dark, Intense Vibe"
2JqnpexlO9dmvjUMCaLCLJ,Love Someone,Lukas Graham,0,"Dark, Intense Vibe"
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,0,"Dark, Intense Vibe"
2Jw3VjB1xy5KHBqEeAC6VK,Eat Your Young,Hozier,0,"Dark, Intense Vibe"
2K7sv1mno9PvbXVBpqvSKn,sneaky,21 Savage,0,"Dark, Intense Vibe"
2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,0,"Dark, Intense Vibe"
2K9Ovn1o2bTGqbsABGC6m3,Too Late,The Weeknd,0,"Dark, Intense Vibe"
2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),"Drake, 21 Savage, Travis Scott",0,"Dark, Intense Vibe"
2KklXplRtxMsBYo474Es0w,Be Mine,Ofenbach,0,"Dark, Intense Vibe"
2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,Billie Eilish,0,"Dark, Intense Vibe"
2KokOIKdw4zZutDil85Ugh,White Sand,"Migos, Travis Scott, Ty Dolla $ign, Big Sean",0,"Dark, Intense Vibe"
2KvHC9z14GSl4YpkNMX384,Do Not Disturb,Drake,0,"Dark, Intense Vibe"
2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,0,"Dark, Intense Vibe"
2LW4Zu7FcrwjWm3t5Rv3Oq,El Farsante,Ozuna,0,"Dark, Intense Vibe"
2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),"XXXTENTACION, Lil Pump, Swae Lee, Maluma",0,"Dark, Intense Vibe"
2MJdgSby3DtSS7bUJx2cly,Red Room,Offset,0,"Dark, Intense Vibe"
2MShy1GSSgbmGUxADNIao5,Calling My Spirit,Kodak Black,0,"Dark, Intense Vibe"
2MX30RliaxJDgmQ3C3rrJX,do re mi,blackbear,0,"Dark, Intense Vibe"
2MdMjF20umbTe4y2FgdnG8,Chloraseptic (feat. Phresher),"Eminem, PHresher",0,"Dark, Intense Vibe"
2Mfv5HaqnI18Q9JRv9hqnn,Still Learning,Halsey,0,"Dark, Intense Vibe"
2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,Metallica,0,"Dark, Intense Vibe"
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,0,"Dark, Intense Vibe"
2N9LEu6Pf8nDcp3GjWJT1Z,I Can't Save You (Interlude) [with Future & feat. Don Toliver],"Metro Boomin, Future, Don Toliver",0,"Dark, Intense Vibe"
2NM0qHzx4Ohy8iXHEEgwlO,Having Our Way (feat. Drake),"Migos, Drake",0,"Dark, Intense Vibe"
2NSWi83peog6gHerzlMCqU,Love Me More,Trippie Redd,0,"Dark, Intense Vibe"
2Nib4r0saYQf2pUV4RFDhl,Interlude : Shadow,BTS,0,"Dark, Intense Vibe"
2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),"Avicii, Rita Ora",0,"Dark, Intense Vibe"
2OpBganfGk2GVdSlRdxzaX,Better,Khalid,0,"Dark, Intense Vibe"
